COD_NODE1,COD_PATH,pOriginPath,pDestinationPath,pDistanceOOP,pFirstStation,PathLength
2127,20,0,0,0.43549999999999,0,2294.109
7629,20,0,0,1.12850000000003,0,2294.109
A340,20,0,0,0.39500000000001,0,2294.109
B949,20,0,0,0.01,0,2294.109
8442,20,0,0,0.01,0,2294.109
A565,20,0,0,0.01,0,2294.109
2980,20,0,0,0.01,0,2294.109
A464,20,0,0,0.01,0,2294.109
1245,20,0,0,0.379000000000019,0,2294.109
7308,20,0,0,0.0635000000000048,0,2294.109
1225,20,0,0,0.0180000000000007,0,2294.109
A200,20,0,0,0.01,0,2294.109
7380,20,0,0,0.0630000000000166,0,2294.109
A204,20,0,0,0.368500000000012,0,2294.109
X075,20,0,0,0.035000000000025004,0,2294.109
1137,20,0,0,0.01,0,2294.109
A718,20,0,0,0.132499999999993,0,2294.109
4460,20,0,0,0.0,0,2294.109
2336,20,0,0,0.01,0,2294.109
B972,20,0,0,0.14100000000002,0,2294.109
7176,20,0,0,0.0,0,2294.109
OWN-7176,20,0,0,0.0,0,2294.109
GEN-7176,20,0,1,,0,2294.109
GEN-5506,21,1,0,,0,2602.172
5506,21,0,0,0.0,1,2602.172
OWN-5506,21,0,0,0.0,0,2602.172
E098,21,0,0,0.0320000000000107,0,2602.172
484,21,0,0,0.01,0,2602.172
X078,21,0,0,0.0,0,2602.172
3044,21,0,0,0.197000000000003,0,2602.172
A721,21,0,0,0.11049999999997301,0,2602.172
A512,21,0,0,0.032999999999987005,0,2602.172
2565,21,0,0,0.0149999999999864,0,2602.172
7693,21,0,0,0.0149999999999864,0,2602.172
7176,21,0,0,0.0,0,2602.172
OWN-7176,21,0,0,0.0,0,2602.172
7176-1,21,0,0,0.0,0,2602.172
OWN-7176-1,21,0,0,0.0,0,2602.172
B573,21,0,0,0.545499999999947,0,2602.172
1368,21,0,0,0.01,0,2602.172
A730,21,0,0,0.0419999999999163,0,2602.172
B781,21,0,0,0.01,0,2602.172
5642,21,0,0,0.46649999999999603,0,2602.172
5896,21,0,0,1.25949999999989,0,2602.172
B559,21,0,0,0.490499999999884,0,2602.172
X155,21,0,0,0.249499999999898,0,2602.172
K642,21,0,0,0.0,0,2602.172
7200,21,0,0,0.41649999999981396,0,2602.172
4728,21,0,0,0.01,0,2602.172
J048,21,0,0,0.0449999999998454,0,2602.172
1600,21,0,0,1.14149999999995,0,2602.172
5707,21,0,0,0.299999999999955,0,2602.172
J039,21,0,0,0.0260000000000673,0,2602.172
1430,21,0,0,0.0584999999998672,0,2602.172
J040,21,0,0,0.66599999999994,0,2602.172
7786,21,0,0,0.30999999999994504,0,2602.172
4170,21,0,0,0.0104999999998654,0,2602.172
J695,21,0,0,0.9259999999999309,0,2602.172
1967,21,0,0,0.01,0,2602.172
1452,21,0,0,0.0190000000000055,0,2602.172
J041,21,0,0,0.31749999999988204,0,2602.172
7473,21,0,0,0.12099999999986699,0,2602.172
6999,21,0,0,0.01,0,2602.172
5508,21,0,0,0.01,0,2602.172
J663,21,0,0,1.43799999999987,0,2602.172
1101,21,0,0,0.0,0,2602.172
OWN-1101,21,0,0,0.0,0,2602.172
GEN-1101,21,0,1,,0,2602.172
GEN-2252,22,1,0,,0,2802.2670000000003
2252,22,0,0,0.0,1,2802.2670000000003
OWN-2252,22,0,0,0.0,0,2802.2670000000003
2296,22,0,0,1.17,0,2802.2670000000003
B544,22,0,0,1.4155,0,2802.2670000000003
7202,22,0,0,0.706,0,2802.2670000000003
3510,22,0,0,0.0,0,2802.2670000000003
OWN-3510,22,0,0,0.0,0,2802.2670000000003
3510-1,22,0,0,0.0,0,2802.2670000000003
OWN-3510-1,22,0,0,0.0,0,2802.2670000000003
7202-1,22,0,0,0.103499999999997,0,2802.2670000000003
920,22,0,0,1.37799999999999,0,2802.2670000000003
A399,22,0,0,0.535500000000013,0,2802.2670000000003
8491,22,0,0,0.273500000000013,0,2802.2670000000003
2233,22,0,0,1.10550000000001,0,2802.2670000000003
A157,22,0,0,0.01,0,2802.2670000000003
6951,22,0,0,0.8829999999999809,0,2802.2670000000003
810,22,0,0,0.01,0,2802.2670000000003
2216,22,0,0,0.01,0,2802.2670000000003
A426,22,0,0,0.266500000000008,0,2802.2670000000003
5720,22,0,0,0.0625,0,2802.2670000000003
7678,22,0,0,0.9155000000000091,0,2802.2670000000003
2806,22,0,0,1.90299999999996,0,2802.2670000000003
2246,22,0,0,0.7930000000000059,0,2802.2670000000003
A150,22,0,0,1.411,0,2802.2670000000003
B767,22,0,0,0.479000000000042,0,2802.2670000000003
7735,22,0,0,0.535000000000025,0,2802.2670000000003
B907,22,0,0,2.11099999999999,0,2802.2670000000003
2330,22,0,0,3.363,0,2802.2670000000003
2328,22,0,0,0.02800000000002,0,2802.2670000000003
A153,22,0,0,0.0699999999999932,0,2802.2670000000003
A356,22,0,0,0.0289999999999964,0,2802.2670000000003
A510,22,0,0,0.776500000000055,0,2802.2670000000003
3716,22,0,0,0.743000000000052,0,2802.2670000000003
A501,22,0,0,0.274000000000001,0,2802.2670000000003
X031,22,0,0,0.0160000000000196,0,2802.2670000000003
A218,22,0,0,0.157000000000039,0,2802.2670000000003
OWN-A218,22,0,0,0.157000000000039,0,2802.2670000000003
1236,22,0,0,0.00549999999998363,0,2802.2670000000003
848,22,0,0,0.01,0,2802.2670000000003
8516,22,0,0,0.01,0,2802.2670000000003
F324,22,0,0,0.01,0,2802.2670000000003
5506,22,0,0,0.0,0,2802.2670000000003
OWN-5506,22,0,0,0.0,0,2802.2670000000003
5506-1,22,0,0,0.0,0,2802.2670000000003
OWN-5506-1,22,0,0,0.0,0,2802.2670000000003
F324-1,22,0,0,0.01,0,2802.2670000000003
848-1,22,0,0,0.01,0,2802.2670000000003
8516-1,22,0,0,0.01,0,2802.2670000000003
1236-1,22,0,0,0.0574999999999477,0,2802.2670000000003
A218-1,22,0,0,0.156999999999982,0,2802.2670000000003
OWN-A218-1,22,0,0,0.156999999999982,0,2802.2670000000003
X031-1,22,0,0,0.0269999999999868,0,2802.2670000000003
A501-1,22,0,0,0.301499999999976,0,2802.2670000000003
3716-1,22,0,0,0.7049999999999841,0,2802.2670000000003
A510-1,22,0,0,1.07400000000001,0,2802.2670000000003
A356-1,22,0,0,0.0,0,2802.2670000000003
A153-1,22,0,0,0.01,0,2802.2670000000003
2330-1,22,0,0,0.0809999999999604,0,2802.2670000000003
2328-1,22,0,0,3.3559999999999905,0,2802.2670000000003
B907-1,22,0,0,0.01,0,2802.2670000000003
7735-1,22,0,0,0.446499999999958,0,2802.2670000000003
B767-1,22,0,0,0.45699999999999397,0,2802.2670000000003
A150-1,22,0,0,1.6244999999999499,0,2802.2670000000003
2246-1,22,0,0,1.22699999999998,0,2802.2670000000003
2806-1,22,0,0,1.8495000000000301,0,2802.2670000000003
5720-1,22,0,0,0.0699999999999932,0,2802.2670000000003
7678-1,22,0,0,2.00499999999994,0,2802.2670000000003
A426-1,22,0,0,0.11450000000002099,0,2802.2670000000003
2216-1,22,0,0,0.131000000000029,0,2802.2670000000003
810-1,22,0,0,0.0860000000000127,0,2802.2670000000003
6951-1,22,0,0,1.64549999999997,0,2802.2670000000003
A157-1,22,0,0,1.26649999999995,0,2802.2670000000003
8491-1,22,0,0,0.35250000000002,0,2802.2670000000003
A399-1,22,0,0,0.889499999999998,0,2802.2670000000003
7202-2,22,0,0,0.54000000000002,0,2802.2670000000003
3510-2,22,0,0,0.8820000000000051,0,2802.2670000000003
OWN-3510-2,22,0,0,0.8820000000000051,0,2802.2670000000003
920-1,22,0,0,0.728999999999985,0,2802.2670000000003
817,22,0,0,1.98849999999999,0,2802.2670000000003
2404,22,0,0,0.266500000000008,0,2802.2670000000003
767,22,0,0,1.1289999999999598,0,2802.2670000000003
966,22,0,0,0.839499999999987,0,2802.2670000000003
A117,22,0,0,1.10300000000001,0,2802.2670000000003
5567,22,0,0,0.980999999999995,0,2802.2670000000003
2260,22,0,0,0.32400000000001195,0,2802.2670000000003
4452,22,0,0,1.35499999999996,0,2802.2670000000003
923,22,0,0,0.0,0,2802.2670000000003
OWN-923,22,0,0,0.0,0,2802.2670000000003
923-1,22,0,0,0.0,0,2802.2670000000003
OWN-923-1,22,0,0,0.0,0,2802.2670000000003
4452-1,22,0,0,1.358,0,2802.2670000000003
2260-1,22,0,0,0.34299999999999997,0,2802.2670000000003
5567-1,22,0,0,1.0755,0,2802.2670000000003
A117-1,22,0,0,1.1975,0,2802.2670000000003
767-1,22,0,0,0.14400000000000002,0,2802.2670000000003
817-1,22,0,0,0.153499999999999,0,2802.2670000000003
1033,22,0,0,0.01,0,2802.2670000000003
5582,22,0,0,0.2095,0,2802.2670000000003
A580,22,0,0,0.467999999999998,0,2802.2670000000003
2296-1,22,0,0,1.121,0,2802.2670000000003
B544-1,22,0,0,1.3665,0,2802.2670000000003
2252-1,22,0,0,0.0,0,2802.2670000000003
OWN-2252-1,22,0,0,0.0,0,2802.2670000000003
2252-2,22,0,0,0.0,0,2802.2670000000003
OWN-2252-2,22,0,0,0.0,0,2802.2670000000003
A235,22,0,0,1.27950000000001,0,2802.2670000000003
6945,22,0,0,0.709000000000003,0,2802.2670000000003
2296-2,22,0,0,0.0650000000000261,0,2802.2670000000003
B544-2,22,0,0,0.7005000000000051,0,2802.2670000000003
9495,22,0,0,0.527000000000015,0,2802.2670000000003
3024,22,0,0,0.608500000000021,0,2802.2670000000003
2233-1,22,0,0,0.0204999999999984,0,2802.2670000000003
8491-2,22,0,0,1.49500000000003,0,2802.2670000000003
6951-2,22,0,0,0.926500000000004,0,2802.2670000000003
A157-2,22,0,0,0.00900000000001455,0,2802.2670000000003
810-2,22,0,0,0.0440000000000111,0,2802.2670000000003
2216-2,22,0,0,0.227499999999992,0,2802.2670000000003
A426-2,22,0,0,0.5380000000000109,0,2802.2670000000003
5720-2,22,0,0,0.334000000000032,0,2802.2670000000003
7678-2,22,0,0,0.9155000000000091,0,2802.2670000000003
2806-2,22,0,0,1.90300000000002,0,2802.2670000000003
2246-2,22,0,0,0.7930000000000059,0,2802.2670000000003
A150-2,22,0,0,1.411,0,2802.2670000000003
B767-2,22,0,0,0.47900000000001297,0,2802.2670000000003
7735-2,22,0,0,0.535000000000025,0,2802.2670000000003
B907-2,22,0,0,2.1110000000000197,0,2802.2670000000003
2330-2,22,0,0,3.3630000000000297,0,2802.2670000000003
2328-2,22,0,0,0.02800000000002,0,2802.2670000000003
A153-2,22,0,0,0.0700000000000216,0,2802.2670000000003
1384,22,0,0,0.322000000000003,0,2802.2670000000003
A598,22,0,0,0.299000000000007,0,2802.2670000000003
7176,22,0,0,0.0,0,2802.2670000000003
OWN-7176,22,0,0,0.0,0,2802.2670000000003
7176-1,22,0,0,0.0,0,2802.2670000000003
OWN-7176-1,22,0,0,0.0,0,2802.2670000000003
A176,22,0,0,0.20499999999998397,0,2802.2670000000003
1159,22,0,0,0.0885000000000105,0,2802.2670000000003
7076,22,0,0,0.275500000000022,0,2802.2670000000003
X270,22,0,0,0.01,0,2802.2670000000003
9552,22,0,0,0.01,0,2802.2670000000003
B938,22,0,0,0.35050000000001097,0,2802.2670000000003
1289,22,0,0,0.0110000000000241,0,2802.2670000000003
A728 ,22,0,0,5.6843418860808e-14,0,2802.2670000000003
X221,22,0,0,0.01,0,2802.2670000000003
5565,22,0,0,0.14349999999996,0,2802.2670000000003
A980,22,0,0,1.58549999999997,0,2802.2670000000003
7843,22,0,0,0.124499999999955,0,2802.2670000000003
7706,22,0,0,5.6843418860808e-14,0,2802.2670000000003
7842,22,0,0,0.156999999999982,0,2802.2670000000003
X196,22,0,0,0.700499999999977,0,2802.2670000000003
7191,22,0,0,0.586500000000058,0,2802.2670000000003
B502,22,0,0,0.569999999999993,0,2802.2670000000003
1576,22,0,0,0.01,0,2802.2670000000003
A404,22,0,0,1.178,0,2802.2670000000003
7652,22,0,0,0.0520000000000209,0,2802.2670000000003
A533,22,0,0,0.45350000000002005,0,2802.2670000000003
4696,22,0,0,0.6610000000000009,0,2802.2670000000003
5730,22,0,0,1.4685000000000101,0,2802.2670000000003
1186,22,0,0,0.31200000000001193,0,2802.2670000000003
7773,22,0,0,0.0,0,2802.2670000000003
OWN-7773,22,0,0,0.0,0,2802.2670000000003
GEN-7773,22,0,1,,0,2802.2670000000003
GEN-926,23,1,0,,0,2219.362
926,23,0,0,0.0,1,2219.362
OWN-926,23,0,0,0.0,0,2219.362
9542,23,0,0,0.793499999999995,0,2219.362
A471,23,0,0,0.0810000000000173,0,2219.362
A470,23,0,0,0.01,0,2219.362
A465,23,0,0,0.226499999999987,0,2219.362
9544,23,0,0,0.0450000000000159,0,2219.362
1025,23,0,0,0.01,0,2219.362
A454,23,0,0,0.0110000000000241,0,2219.362
A442,23,0,0,0.501500000000021,0,2219.362
7240,23,0,0,0.245999999999981,0,2219.362
2249,23,0,0,0.49349999999998295,0,2219.362
1026,23,0,0,0.267499999999984,0,2219.362
7661,23,0,0,0.9060000000000059,0,2219.362
A441,23,0,0,0.165500000000009,0,2219.362
OWN-A441,23,0,0,0.165500000000009,0,2219.362
A436,23,0,0,0.40700000000003894,0,2219.362
957,23,0,0,0.764499999999998,0,2219.362
A432,23,0,0,0.12199999999995699,0,2219.362
935,23,0,0,2.22199999999998,0,2219.362
A429,23,0,0,1.16849999999999,0,2219.362
2226,23,0,0,0.9415000000000191,0,2219.362
2221,23,0,0,0.834000000000003,0,2219.362
B715,23,0,0,0.12999999999999498,0,2219.362
7808,23,0,0,1.65300000000002,0,2219.362
A649,23,0,0,4.37800000000004,0,2219.362
A402,23,0,0,1.13049999999998,0,2219.362
1002,23,0,0,2.1564999999999896,0,2219.362
7689,23,0,0,1.56,0,2219.362
1231,23,0,0,0.0325000000000273,0,2219.362
2231,23,0,0,0.59050000000002,0,2219.362
B997,23,0,0,0.000499999999988177,0,2219.362
2143,23,0,0,0.416500000000042,0,2219.362
A640,23,0,0,0.46700000000004105,0,2219.362
7653,23,0,0,0.01,0,2219.362
B782,23,0,0,0.01,0,2219.362
6396,23,0,0,0.22550000000001102,0,2219.362
7495,23,0,0,1.56299999999999,0,2219.362
X041,23,0,0,0.43100000000004,0,2219.362
5549,23,0,0,0.625499999999988,0,2219.362
X175,23,0,0,0.54200000000003,0,2219.362
2802,23,0,0,0.422000000000025,0,2219.362
2183,23,0,0,0.9714999999999921,0,2219.362
7795,23,0,0,0.16599999999999698,0,2219.362
5477,23,0,0,0.23400000000003698,0,2219.362
X037,23,0,0,0.0815000000000055,0,2219.362
X007,23,0,0,1.9205,0,2219.362
7319,23,0,0,1.93900000000002,0,2219.362
2279,23,0,0,0.14250000000004098,0,2219.362
X049,23,0,0,1.39700000000005,0,2219.362
1124,23,0,0,0.12199999999995699,0,2219.362
B055,23,0,0,0.150999999999954,0,2219.362
5683,23,0,0,0.01,0,2219.362
A404,23,0,0,1.178,0,2219.362
7652,23,0,0,0.0520000000000209,0,2219.362
A533,23,0,0,0.45350000000002005,0,2219.362
4696,23,0,0,0.660999999999945,0,2219.362
5730,23,0,0,1.4685000000000101,0,2219.362
1186,23,0,0,0.31200000000001193,0,2219.362
7773,23,0,0,0.01,0,2219.362
OWN-7773,23,0,0,0.01,0,2219.362
X111,23,0,0,0.507000000000005,0,2219.362
X042,23,0,0,0.01,0,2219.362
J382,23,0,0,0.01,0,2219.362
5436,23,0,0,0.0720000000000027,0,2219.362
7449,23,0,0,0.0799999999999841,0,2219.362
J515,23,0,0,0.05600000000004,0,2219.362
4361,23,0,0,0.32099999999997,0,2219.362
465,23,0,0,0.6759999999999879,0,2219.362
5413,23,0,0,0.510999999999967,0,2219.362
5435,23,0,0,1.45350000000002,0,2219.362
J294,23,0,0,1.1279999999999901,0,2219.362
J542,23,0,0,1.226,0,2219.362
X098,23,0,0,1.0615000000000199,0,2219.362
J490,23,0,0,1.81549999999999,0,2219.362
J430,23,0,0,0.0230000000000246,0,2219.362
1502,23,0,0,0.01,0,2219.362
J420,23,0,0,1.04150000000004,0,2219.362
J290,23,0,0,1.8915000000000102,0,2219.362
J286,23,0,0,1.5685000000000302,0,2219.362
J292,23,0,0,0.01,0,2219.362
7790,23,0,0,0.283000000000015,0,2219.362
2550,23,0,0,0.48149999999998294,0,2219.362
J283,23,0,0,0.9445000000000051,0,2219.362
J823,23,0,0,0.184000000000026,0,2219.362
4280,23,0,0,0.652499999999975,0,2219.362
3301,23,0,0,1.4464999999999602,0,2219.362
1460,23,0,0,1.54899999999998,0,2219.362
X208,23,0,0,0.47849999999999704,0,2219.362
1421,23,0,0,0.998999999999967,0,2219.362
J623,23,0,0,1.07049999999998,0,2219.362
1410,23,0,0,0.516999999999996,0,2219.362
1490,23,0,0,1.7309999999999899,0,2219.362
OWN-1490,23,0,0,1.7309999999999899,0,2219.362
J652,23,0,0,0.0875000000000341,0,2219.362
7780,23,0,0,0.01,0,2219.362
7262,23,0,0,0.61099999999999,0,2219.362
7793,23,0,0,0.160500000000013,0,2219.362
J831,23,0,0,0.01,0,2219.362
4262,23,0,0,0.5500000000000109,0,2219.362
J833,23,0,0,0.10800000000000401,0,2219.362
7301,23,0,0,0.6960000000000259,0,2219.362
J167,23,0,0,0.3530000000000089,0,2219.362
J427,23,0,0,0.54649999999998,0,2219.362
1404,23,0,0,0.0674999999999955,0,2219.362
J161,23,0,0,0.0215000000000032,0,2219.362
K937,23,0,0,0.0950000000000273,0,2219.362
5591,23,0,0,1.36950000000002,0,2219.362
4227,23,0,0,0.913999999999987,0,2219.362
J536,23,0,0,0.5935000000000059,0,2219.362
J050,23,0,0,1.87899999999996,0,2219.362
699,23,0,0,0.0,0,2219.362
OWN-699,23,0,0,0.0,0,2219.362
699-1,23,0,0,0.0,0,2219.362
OWN-699-1,23,0,0,0.0,0,2219.362
1672,23,0,0,0.0289999999999964,0,2219.362
1677,23,0,0,4.021,0,2219.362
J810,23,0,0,0.47950000000000204,0,2219.362
J813,23,0,0,6.7955,0,2219.362
7381,23,0,0,0.704499999999996,0,2219.362
X290,23,0,0,0.7039999999999941,0,2219.362
4528,23,0,0,0.0134999999999934,0,2219.362
1556,23,0,0,0.649000000000001,0,2219.362
4115,23,0,0,0.6905,0,2219.362
J141,23,0,0,0.01,0,2219.362
347,23,0,0,0.794499999999999,0,2219.362
346,23,0,0,0.259999999999991,0,2219.362
5222,23,0,0,0.320999999999998,0,2219.362
j824,23,0,0,0.197999999999993,0,2219.362
J692,23,0,0,0.0369999999999919,0,2219.362
8064,23,0,0,0.0,0,2219.362
OWN-8064,23,0,0,0.0,0,2219.362
8064-1,23,0,0,0.0,0,2219.362
OWN-8064-1,23,0,0,0.0,0,2219.362
J692-1,23,0,0,0.0370000000000061,0,2219.362
j824-1,23,0,0,0.0534999999999997,0,2219.362
5222-1,23,0,0,0.027000000000001002,0,2219.362
346-1,23,0,0,0.0219999999999914,0,2219.362
347-1,23,0,0,1.202,0,2219.362
4115-1,23,0,0,0.29399999999999704,0,2219.362
J141-1,23,0,0,9.77250000000001,0,2219.362
1556-1,23,0,0,0.0240000000000009,0,2219.362
4528-1,23,0,0,0.265000000000001,0,2219.362
X290-1,23,0,0,0.640999999999991,0,2219.362
7381-1,23,0,0,0.846000000000004,0,2219.362
J813-1,23,0,0,0.01,0,2219.362
J810-1,23,0,0,0.0294999999999987,0,2219.362
1672-1,23,0,0,4.015,0,2219.362
1677-1,23,0,0,0.0349999999999966,0,2219.362
5591-1,23,0,0,0.9359999999999928,0,2219.362
J536-1,23,0,0,1.08550000000001,0,2219.362
4227-1,23,0,0,1.224,0,2219.362
J050-1,23,0,0,1.4455,0,2219.362
7729,23,0,0,1.49300000000001,0,2219.362
J635,23,0,0,1.05149999999999,0,2219.362
7299,23,0,0,0.0,0,2219.362
OWN-7299,23,0,0,0.0,0,2219.362
7299-1,23,0,0,0.0,0,2219.362
OWN-7299-1,23,0,0,0.0,0,2219.362
J635-1,23,0,0,0.72399999999999,0,2219.362
J427-1,23,0,0,0.01,0,2219.362
J127,23,0,0,0.8179999999999841,0,2219.362
1462,23,0,0,1.33350000000002,0,2219.362
1442,23,0,0,0.01,0,2219.362
4262-1,23,0,0,0.01,0,2219.362
J833-1,23,0,0,0.01,0,2219.362
J831-1,23,0,0,0.01,0,2219.362
7793-1,23,0,0,0.6005000000000109,0,2219.362
7780-1,23,0,0,3.81750000000005,0,2219.362
7262-1,23,0,0,0.163000000000011,0,2219.362
1490-1,23,0,0,0.896000000000015,0,2219.362
OWN-1490-1,23,0,0,0.896000000000015,0,2219.362
J652-1,23,0,0,0.233499999999992,0,2219.362
1410-1,23,0,0,0.672000000000025,0,2219.362
J623-1,23,0,0,0.602000000000032,0,2219.362
1421-1,23,0,0,0.325499999999977,0,2219.362
1460-1,23,0,0,0.8240000000000121,0,2219.362
X208-1,23,0,0,1.79350000000005,0,2219.362
3301-1,23,0,0,1.14699999999999,0,2219.362
J283-1,23,0,0,1.5604999999999898,0,2219.362
4280-1,23,0,0,1.1079999999999999,0,2219.362
J823-1,23,0,0,0.560999999999979,0,2219.362
2550-1,23,0,0,1.36250000000001,0,2219.362
1415,23,0,0,1.9845000000000301,0,2219.362
7790-1,23,0,0,0.01,0,2219.362
J292-1,23,0,0,2.18900000000002,0,2219.362
J286-1,23,0,0,1.51750000000004,0,2219.362
J290-1,23,0,0,1.6035,0,2219.362
J420-1,23,0,0,1.2260000000000602,0,2219.362
J490-1,23,0,0,2.26650000000006,0,2219.362
1502-1,23,0,0,0.317499999999995,0,2219.362
J430-1,23,0,0,0.0360000000000582,0,2219.362
J542-1,23,0,0,1.35450000000003,0,2219.362
X098-1,23,0,0,0.9074999999999699,0,2219.362
J294-1,23,0,0,0.0110000000000241,0,2219.362
5435-1,23,0,0,1.30150000000003,0,2219.362
5413-1,23,0,0,0.5819999999999941,0,2219.362
465-1,23,0,0,0.658000000000015,0,2219.362
4361-1,23,0,0,0.041499999999985,0,2219.362
J515-1,23,0,0,0.0370000000000346,0,2219.362
7449-1,23,0,0,0.38250000000004997,0,2219.362
5436-1,23,0,0,0.0820000000000505,0,2219.362
J382-1,23,0,0,0.01,0,2219.362
X042-1,23,0,0,0.01,0,2219.362
X111-1,23,0,0,0.531999999999982,0,2219.362
7773-1,23,0,0,0.01,0,2219.362
OWN-7773-1,23,0,0,0.01,0,2219.362
1186-1,23,0,0,0.0925000000000296,0,2219.362
4696-1,23,0,0,0.66500000000002,0,2219.362
5730-1,23,0,0,1.37850000000003,0,2219.362
A533-1,23,0,0,0.0445000000000277,0,2219.362
7652-1,23,0,0,0.24150000000003,0,2219.362
A404-1,23,0,0,1.12700000000001,0,2219.362
5683-1,23,0,0,0.01,0,2219.362
B055-1,23,0,0,0.42300000000005894,0,2219.362
X049-1,23,0,0,0.0155000000000314,0,2219.362
1124-1,23,0,0,1.315,0,2219.362
2279-1,23,0,0,0.6915000000000191,0,2219.362
X007-1,23,0,0,1.8330000000000302,0,2219.362
7319-1,23,0,0,0.01400000000001,0,2219.362
X037-1,23,0,0,1.7765,0,2219.362
5477-1,23,0,0,0.20700000000005,0,2219.362
7795-1,23,0,0,0.45650000000006197,0,2219.362
2183-1,23,0,0,1.0670000000000601,0,2219.362
2802-1,23,0,0,0.607500000000016,0,2219.362
X175-1,23,0,0,0.8009999999999879,0,2219.362
5549-1,23,0,0,0.43100000000004,0,2219.362
X041-1,23,0,0,0.22100000000006,0,2219.362
7495-1,23,0,0,1.7980000000000602,0,2219.362
6396-1,23,0,0,0.01,0,2219.362
B782-1,23,0,0,0.01,0,2219.362
7653-1,23,0,0,0.01,0,2219.362
7367,23,0,0,0.0295000000000414,0,2219.362
A640-1,23,0,0,0.215000000000032,0,2219.362
2143-1,23,0,0,0.0230000000000246,0,2219.362
B997-1,23,0,0,0.924000000000035,0,2219.362
2231-1,23,0,0,0.445499999999981,0,2219.362
1231-1,23,0,0,1.1595000000000402,0,2219.362
7689-1,23,0,0,1.5990000000000502,0,2219.362
1002-1,23,0,0,1.96549999999996,0,2219.362
A402-1,23,0,0,0.858000000000004,0,2219.362
A649-1,23,0,0,1.375,0,2219.362
7808-1,23,0,0,2.15350000000007,0,2219.362
B715-1,23,0,0,0.603000000000009,0,2219.362
2221-1,23,0,0,0.984000000000037,0,2219.362
2226-1,23,0,0,0.907000000000039,0,2219.362
A429-1,23,0,0,0.873500000000035,0,2219.362
A432-1,23,0,0,0.0,0,2219.362
957-1,23,0,0,0.0335000000000036,0,2219.362
A436-1,23,0,0,0.274000000000001,0,2219.362
7661-1,23,0,0,1.12300000000005,0,2219.362
A441-1,23,0,0,0.47650000000004405,0,2219.362
OWN-A441-1,23,0,0,0.47650000000004405,0,2219.362
1026-1,23,0,0,0.317000000000007,0,2219.362
7240-1,23,0,0,0.2955000000000039,0,2219.362
2249-1,23,0,0,1.1875,0,2219.362
A454-1,23,0,0,0.0110000000000241,0,2219.362
1025-1,23,0,0,0.01,0,2219.362
A442-1,23,0,0,2.39600000000002,0,2219.362
9544-1,23,0,0,0.26750000000004104,0,2219.362
A465-1,23,0,0,0.500500000000045,0,2219.362
926-1,23,0,0,2.56649999999996,0,2219.362
OWN-926-1,23,0,0,2.56649999999996,0,2219.362
A470-1,23,0,0,0.7655000000000308,0,2219.362
A471-1,23,0,0,1.5314999999999899,0,2219.362
A362,23,0,0,0.0219999999999914,0,2219.362
965,23,0,0,1.8415,0,2219.362
OWN-965,23,0,0,1.8415,0,2219.362
7256,23,0,0,0.5749999999999891,0,2219.362
1029,23,0,0,0.737000000000023,0,2219.362
7750,23,0,0,0.0215000000000032,0,2219.362
970,23,0,0,0.0,0,2219.362
OWN-970,23,0,0,0.0,0,2219.362
GEN-970,23,0,1,,0,2219.362
GEN-37,24,1,0,,0,2464.826
37,24,0,0,0.0,1,2464.826
OWN-37,24,0,0,0.0,0,2464.826
H903,24,0,0,1.9395000000000102,0,2464.826
F337,24,0,0,0.343999999999994,0,2464.826
3662,24,0,0,0.16999999999995902,0,2464.826
F278,24,0,0,0.374499999999955,0,2464.826
X096,24,0,0,0.42399999999997795,0,2464.826
3722,24,0,0,0.959000000000003,0,2464.826
F340,24,0,0,0.863999999999976,0,2464.826
7782,24,0,0,1.05849999999998,0,2464.826
3725,24,0,0,0.472500000000025,0,2464.826
F279,24,0,0,1.28249999999997,0,2464.826
3240,24,0,0,0.01,0,2464.826
X122,24,0,0,1.4709999999999999,0,2464.826
F240,24,0,0,0.54649999999998,0,2464.826
F160,24,0,0,0.021000000000015,0,2464.826
7420,24,0,0,0.0919999999999845,0,2464.826
F313,24,0,0,0.4495,0,2464.826
5909,24,0,0,1.48649999999998,0,2464.826
5908,24,0,0,8.791,0,2464.826
F731,24,0,0,0.312499999999943,0,2464.826
3052,24,0,0,0.0110000000000241,0,2464.826
F174,24,0,0,0.40699999999998204,0,2464.826
A907,24,0,0,0.0389999999999873,0,2464.826
F359,24,0,0,1.15350000000001,0,2464.826
3295,24,0,0,0.228999999999985,0,2464.826
3293,24,0,0,2.9995000000000096,0,2464.826
A906,24,0,0,0.17500000000001098,0,2464.826
3415,24,0,0,0.075999999999965,0,2464.826
A905,24,0,0,0.01,0,2464.826
2284,24,0,0,0.12149999999996901,0,2464.826
3229,24,0,0,0.65100000000001,0,2464.826
A900,24,0,0,0.702499999999986,0,2464.826
7774,24,0,0,1.29050000000001,0,2464.826
7446,24,0,0,0.670999999999992,0,2464.826
A901,24,0,0,0.41700000000003,0,2464.826
3147,24,0,0,0.738999999999976,0,2464.826
A510,24,0,0,0.433500000000038,0,2464.826
A356,24,0,0,0.0,0,2464.826
A153,24,0,0,0.01,0,2464.826
2330,24,0,0,0.0810000000000173,0,2464.826
2328,24,0,0,3.3559999999999905,0,2464.826
B907,24,0,0,0.01,0,2464.826
7735,24,0,0,0.44650000000001505,0,2464.826
